tweet_id,in_reply_to_status_id,in_reply_to_user_id,retweeted_status_id,retweeted_status_user_id,timestamp,source,text,expanded_urls,,
2.7599E+17,,,,,2012-12-04 15:49:12 +0000,web,努力は裏切らない、という確信を深める出来事が今日またひとつ。,,,
2.75982E+17,,,2.7596E+17,19576288,2012-12-04 15:16:32 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>","RT @sgs510: これはすごい！こういう切り口でサービス連携作り込めるってのは新しい。
たった1行でWebサービスと連携！UIActivity のまとめリポジトリをつくりました - Over&amp;Out その後 http://t.co/l2XWfzPF",http://d.hatena.ne.jp/shu223/touch/20121127/1354017518,,
2.75835E+17,,,,,2012-12-04 05:30:44 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","SafariとCalendarのUIActivityを追加しました。 ""たった1行でWebサービスと連携！UIActivity のまとめリポジトリ"" http://t.co/YL1qDWZo",http://d.hatena.ne.jp/shu223/20121127/1354017518,,
2.7537E+17,2.75287E+17,16807715,,,2012-12-02 22:43:16 +0000,web,@k_katsumi ありがとうございます。こういう最適化をOSがやってくれてるんですねー ちょうどiOS4時代のサンプルコードをコピペしてきたときにzoneプロパティはARCでは使えませんっていうエラーがでて、そこで初めてNSZoneの存在を知りました。,,,
2.75203E+17,2.75196E+17,14832427,,,2012-12-02 11:43:12 +0000,web,@kantodaki はい、こちらこそ主催いただきありがとうございます〜,,,
2.7516E+17,,,,,2012-12-02 08:50:59 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ブログ書きました！ ""ヒットアプリを30分で実装！シャッター音の鳴らないカメラアプリの実装方法"" http://t.co/JGzgYeOI",http://d.hatena.ne.jp/shu223/20121202/1354436478,,
2.75116E+17,,,,,2012-12-02 05:57:11 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",NSZoneの話。まとまりをもってメモリを確保するためのクラスらしい。 | ダイナミックObjective-C (59) デザインパターンをObjective-Cで - Prototype (3) http://t.co/R4k9cY6D,http://news.mynavi.jp/column/objc/059/index.html,,
2.75115E+17,,,,,2012-12-02 05:50:39 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",ObjCのアドベントカレンダー、12/7で参加登録しました！ Objective-C Advent Calendar 2012 - Qiita http://t.co/ZlaYhuA5,http://qiita.com/advent-calendar/2012/objective-c,,
2.7492E+17,,,,,2012-12-01 16:56:11 +0000,web,絶対見ようと思ってて結局見なかった、３年前のワンピースの劇場版をやっと見た。当時まだスキルも実績もないのに前職をやめて、もちろん仕事もなくて月収2万円だった頃を思い出してしみじみ。 http://t.co/fPaZGP0w,http://www.amazon.co.jp/exec/obidos/ASIN/B003OMWLEE/22301-22/ref=nosim/,,
2.74838E+17,,,,,2012-12-01 11:29:15 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",機械学習のアドベントカレンダー。この分野で書きたいことあったけどもう埋まってた。。 Machine Learning Advent Calendar 2012 - Qiita http://t.co/EyMT5hoT,http://qiita.com/advent-calendar/2012/machinelearning,,
2.74836E+17,,,,,2012-12-01 11:24:52 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Objective-C Advent Calendar 2012 - Qiita http://t.co/ZlaYhuA5,http://qiita.com/advent-calendar/2012/objective-c,,
2.74825E+17,,,,,2012-12-01 10:37:42 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",カヤックに入る前の32歳の状態で診断してみました。「どちらでもいい」「知らない」ばかりだったのに意外と高い・・！ | 私のカヤックでの初任給は、27万1750円です！ #初任給診断 #カヤック新卒2014 http://t.co/y0IEUCYx,http://www.kayac.com/company/fresh/2014/shindan/salary/,,
2.74822E+17,,,,,2012-12-01 10:26:39 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",CAMPFIREで何かやってみたいけど、34年間かけて「お金がなくても楽しめる」に最適化してきたおかげで「お金があったらやりたいこと」が思いつかない！,,,
2.74815E+17,,,2.74794E+17,7625922,2012-12-01 09:59:44 +0000,web,RT @myb: 第3回cocos2d勉強会　http://t.co/m6s164gg #yidev,http://atnd.org/events/34420,,
2.74813E+17,2.74809E+17,120052246,,,2012-12-01 09:53:36 +0000,web,@_ishkawa キャッチアップしたいのでどんな話があったか月曜教えてくださいー,,,
2.74545E+17,,,,,2012-11-30 16:07:33 +0000,web,"この記事、絶対もっと行くと思ってたんだけどなぁ。また@deconcepterに相談しよう。。 ""たったの6ステップ！ 『漫画カメラ』風に写真を加工するiPhoneアプリの作り方"" http://t.co/uePTpVQY",http://d.hatena.ne.jp/shu223/20121129/1354145960,,
2.74327E+17,,,2.73318E+17,27362073,2012-11-30 01:40:42 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @maniacdev: TZ RT: Open Source iOS UIActivity Provider For Easily Adding File Sharing With Dropbox http://t.co/Q3p8VQfj,http://maniacdev.com/1bqv,,
2.74316E+17,,,,,2012-11-30 00:55:43 +0000,web,Cocos2dのパフォーマンス改善Tipsのまとめ記事 : Performance tips for Cocos2d for iPhone http://t.co/qTXiaAZV,http://allseeing-i.com/Performance-tips-for-Cocos2d-for-iPhone,,
2.74127E+17,,,,,2012-11-29 12:26:12 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","すいません集中線の処理を書き忘れていたので追記しました。。 ""たったの6ステップ！『漫画カメラ』風に写真を加工するiPhoneアプリの作り方"" http://t.co/uePTpVQY",http://d.hatena.ne.jp/shu223/20121129/1354145960,,
2.74003E+17,,,2.74002E+17,3785611,2012-11-29 04:11:23 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @kawanet: 『カスタム UIActivity をオープンソースで配布することで、世界の誰かが見つけてくれてアプリに組み込んでくれたりしそう』via たった1行でWebサービスと連携！UIActivity のまとめリポジトリをつくりました http://t.c ...,,,
2.73999E+17,,,2.73991E+17,529146237,2012-11-29 03:56:35 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @iOSdev_1topi: かなり漫画ぽくなってます。パラメータの細かいチューニングが腕の見せ所かも ： たったの5ステップ！漫画カメラ風に写真を加工するiPhoneアプリの作り方 - Over&amp;Out その後 http://t.co/vRK7WKnw #1tp,http://d.hatena.ne.jp/shu223/20121129/1354145960,,
2.73969E+17,,,,,2012-11-29 01:57:48 +0000,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",たったの5ステップ！漫画カメラ風に写真を加工するiPhoneアプリの作り方 - Over&amp;Out その後 http://t.co/uePTpVQY by http://t.co/Wl2cJ5II,http://d.hatena.ne.jp/shu223/20121129/1354145960,http://bit.ly/NewsStorm,
2.73935E+17,,,,,2012-11-28 23:42:33 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","今日も早起きしてブログ書きました！ ""たったの5ステップ！漫画カメラ風に写真を加工するiPhoneアプリの作り方"" http://t.co/uePTpVQY",http://d.hatena.ne.jp/shu223/20121129/1354145960,,
2.73576E+17,,,,,2012-11-27 23:57:33 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",昨日の時点では公開数時間経っても自分のブクマひとつしかなかったけど、朝起きたら増えてたので嬉しい。 http://t.co/tRE7KusZ,http://d.hatena.ne.jp/shu223/touch/20121127/1354017518,,
2.73572E+17,,,,,2012-11-27 23:41:20 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",鎌倉駅のホームから、Tシャツ姿で歩く弊社役員capを見かけて笑いがこみ上げてきたw,,,
2.73444E+17,,,,,2012-11-27 15:12:28 +0000,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",たった1行でWebサービスと連携！UIActivity のまとめリポジトリをつくりました - Over&amp;Out その後 http://t.co/YL1qDWZo by http://t.co/Wl2cJ5II,http://d.hatena.ne.jp/shu223/20121127/1354017518,http://bit.ly/NewsStorm,
2.73421E+17,,,,,2012-11-27 13:38:23 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",全然ブクマつかないのでもう一度自分で読み直して反省するか。。 http://t.co/YL1qDWZo,http://d.hatena.ne.jp/shu223/20121127/1354017518,,
2.73407E+17,,20904050,,,2012-11-27 12:43:42 +0000,web,"@viticci Hi, I would appreciate it if you would tweet: A collection of useful UIActivity providers https://t.co/sbLrlCnB",https://github.com/shu223/UIActivityCollection,,
2.73399E+17,,,,,2012-11-27 12:11:30 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ブログも書きました！ ""たった1行でWebサービスと連携！UIActivity のまとめリポジトリをつくりました"" http://t.co/YL1qDWZo",http://d.hatena.ne.jp/shu223/20121127/1354017518,,
2.73398E+17,,,,,2012-11-27 12:08:55 +0000,web,UIActivityのまとめリポジトリをつくってみました！InstagramとかDropboxとかInstapaperへの投稿機能を簡単につけられるようになります。実装参考用デモアプリもあるよ。 https://t.co/sbLrlCnB,https://github.com/shu223/UIActivityCollection,,
2.72929E+17,,,2.7287E+17,529146237,2012-11-26 05:04:54 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @iOSdev_1topi: アプリでオーディオ／サウンドの処理を行いたい人は要チェック ： iOS のオーディオ／サウンド処理について学べる書籍10冊＋α - Over&amp;Out その後 http://t.co/7wlzP49Q #1tp,http://d.hatena.ne.jp/shu223/20121125/1353877706,,
2.72876E+17,,,,,2012-11-26 01:34:28 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",毎月7GB超えてるっぽい。 http://t.co/BKNLABtZ,http://twitter.com/shu223/status/272875936830062592/photo/1,,
2.72856E+17,,,,,2012-11-26 00:14:27 +0000,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",iOS のオーディオ／サウンド処理について学べる書籍10冊＋α - Over&amp;Out その後 http://t.co/EHg6OCXn by http://t.co/Wl2cJ5II,http://d.hatena.ne.jp/shu223/20121125/1353877706,http://bit.ly/NewsStorm,
2.72809E+17,,,,,2012-11-25 21:09:40 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","早起きしたのでひさびさにブログ書きました。（まだ途中だけど） ""iOS のオーディオ処理について学べる書籍10冊＋α"" http://t.co/EHg6OCXn",http://d.hatena.ne.jp/shu223/20121125/1353877706,,
2.71291E+17,,,,,2012-11-21 16:35:11 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Gitこわいのであとで読む | 「こわくない Git」というスライドを発表しました - kotas.tech http://t.co/4gc7yjso,http://kotas.hatenablog.jp/entry/2012/11/22/000046,,
2.70206E+17,,,,,2012-11-18 16:44:00 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>","こちらこそよろしくお願いします！また一緒にやりましょー @KohSuke1206: @shu223 jazzoutコースケです◎昨日はほんとに良いライブでした！10年と言わずまたやってほしいです(&gt;_&lt;)
今後ともよろしくおねがいします！",,,
2.70192E+17,,,,,2012-11-18 15:48:06 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",画像を同じ特徴を持つ複数の領域に分ける方法:CodeZine http://t.co/CcPItL5l @codezineさんから,http://codezine.jp/article/detail/167,,
2.70126E+17,,,,,2012-11-18 11:25:45 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",最後の残りものの席にしたら想像以上にスクリーン真横でひびる！,,,
2.70108E+17,,,,,2012-11-18 10:16:49 +0000,web,10年バンドやって、辞めて、5年のブランクを経て久々にライブやったら、今まで何十回とやってきた中で一番いいライブになった。ブランクが空くと、演奏は下手になるけどライブは良くなる。それぞれが経てきた点と点がつながるから。次は10年後ぐらいにまたやりたいなぁ,,,
2.68945E+17,,,,,2012-11-15 05:13:36 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",本格クイズアプリ「冒険クイズキングダム」遊んで賢くなる？私のID「8AB9-2389」を入力すると、今ならアイテムがもらえます! よろしくお願いします!　iPhone→ https://t.co/ALoGl9Te　Android→ https://t.co/pEMh17V8,https://itunes.apple.com/jp/app/id560442729?ls=1&mt=8,https://play.google.com/store/apps/details?id=com.kayac.quizkingdom,
2.68869E+17,,,,,2012-11-15 00:12:18 +0000,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",可愛いせんしに命令して、待つだけの、ワンタップRPG『コンチを集めてまいれ!』無料配信中 http://t.co/AsSE1pRE #konatsu,http://bit.ly/Tml8xQ,,
2.68224E+17,,,,,2012-11-13 05:27:37 +0000,web,ナカマップSDKのドキュメントがいつの間にかだいぶわかりやすくなってる https://t.co/TTHoVoaR,https://github.com/nakamap/docs/wiki/iOS-SDK-Docs,,
2.67456E+17,,,,,2012-11-11 02:37:49 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",-ObjC とか -all_load って何をやってるのか調べてみた http://t.co/d0Ia8vOl @akisutesamaさんから,http://akisute.com/2011/05/objc-allload.html,,
2.67063E+17,,,,,2012-11-10 00:34:49 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",久々に渋谷で降りたけど、なんかひと昔前の都会、って感じがする。,,,
2.66732E+17,,,,,2012-11-09 02:42:24 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",NSNumberリテラルとBoxed Expression Literals http://t.co/o6i2CINM,http://blog.natsuapps.com/2012/08/nsnumber-literals.html,,
2.66186E+17,,,,,2012-11-07 14:32:41 +0000,web,1ページ目の写真にただよう哀愁にやられて思わず購入。。『シーマン』の斎藤さんの本。 http://t.co/QJQwQQRU http://t.co/B5g0Ym58,http://www.amazon.co.jp/exec/obidos/ASIN/4344022661/22301-22/ref=nosim/,http://twitter.com/shu223/status/266186414352371712/photo/1,
2.64019E+17,,,,,2012-11-01 14:59:34 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",キングダムとガンツとハチワンダイバーが休みって。。,,,
2.62687E+17,,,,,2012-10-28 22:45:27 +0000,web,cocoa controlsにアップしようとすると500エラーになる・・・,,,
2.62658E+17,,,,,2012-10-28 20:53:13 +0000,web,i聖徳太子のCTRが異常に低いのをなんとかしたい。0.00〜0.05と圧倒的に低い。42万インプレッションでクリック189って・・・ https://t.co/knDVeBlM,https://itunes.apple.com/jp/app/i-sheng-de-tai-zi-lite/id427142794?mt=8,,
2.62617E+17,,,2.6258E+17,38823669,2012-10-28 18:10:00 +0000,web,RT @ooyabuh: ついつい色々読んでしまったｗ RT @shu223: 19時に寝て、0時に起床。こういうとき電車が24時間営業してたらいいのになーと思ってググったら、同じこと考えてる人大量にいた！ http://t.co/f7F6TjR4,http://bit.ly/VUBmle,,
2.62596E+17,,,,,2012-10-28 16:46:53 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",同僚のねじさん作の『すごいWEB』。仕事も忙しくて子育ても忙しいのに、その合間をぬって面白い作品つくって当ててるのがすごい。 http://t.co/yVhlE3zz,http://sugoiweb.nezihiko.com,,
2.62579E+17,,,,,2012-10-28 15:37:51 +0000,web,19時に寝て、0時に起床。こういうとき電車が24時間営業してたらいいのになーと思ってググったら、同じこと考えてる人大量にいた！ https://t.co/wWerjW9Q,"https://www.google.com/#hl=ja&output=search&sclient=psy-ab&q=%E9%9B%BB%E8%BB%8A%E3%80%80%EF%BC%92%EF%BC%94%E6%99%82%E9%96%93%E5%96%B6%E6%A5%AD&oq=%E9%9B%BB%E8%BB%8A%E3%80%80%EF%BC%92%EF%BC%94%E6%99%82%E9%96%93%E5%96%B6%E6%A5%AD&gs_l=hp.3..0.992.992.0.1291.1.1.0.0.0.0.66.66.1.1.0...0.0...1c.1.WDYHKlCq_qs&pbx=1&bav=on.2,or.r_gc.r_pw.r_cp.r_qf.&fp=25ec950bf805a539&bpcl=35466521&biw=1165&bih=894",,
2.62456E+17,,,,,2012-10-28 07:28:28 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","この記事の公開からちょうど２ヶ月。じわじわゆっくりDLされて、現在の収益は計4.9ドル。1ヶ月あたり200円！ ""iAd + nend の切り替え表示ラッパークラスを公開しました - Over&amp;Out その後"" http://t.co/o02Jekni",http://d.hatena.ne.jp/shu223/20120828/1346110109,,
2.60973E+17,,,,,2012-10-24 05:17:10 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","これみてむしろNexus7が欲しくなった。19800円て安っ ""アップル iPad mini 対 Google Nexus 7 詳細比較チャート"" http://t.co/l9GLwXxZ",http://japanese.engadget.com/2012/10/23/ipad-mini-google-nexus-7/,,
2.59507E+17,,,2.59504E+17,52952794,2012-10-20 04:12:11 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @goando: @shu223 ふとした時にPCなしで動作状況をチェック出来るのが良いです！Viewの数も結構参考になります。,,,
2.59504E+17,,,,,2012-10-20 03:58:52 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",嬉しいです！Instrumentsは面倒なんですよね… RT @goando: @shu223 これ超イイです！ありがとうございます！,,,
2.59495E+17,,,2.59458E+17,52952794,2012-10-20 03:24:51 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @goando: アプリのメモリ使用量をリアルタイムに表示するクラスを公開しました - Over&amp;Out その後 (id:shu223) http://t.co/qKdPYhlT これ入れさせてもらったけど、かなり便利。実機のアプリで手軽にモニタできるので、 ...,http://d.hatena.ne.jp/shu223/20110428/1303930059,,
2.59311E+17,,,2.59222E+17,5121031,2012-10-19 15:13:42 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @key3: http://t.co/WgZNr1H1 これ便利だな。メモリ、CPUの使用量をウィンドウにオーバーレイしてくれるライブラリ。,http://bit.ly/WvJqHX,,
2.5751E+17,,,,,2012-10-14 15:57:00 +0000,web,[メモ]InstagramアプリのCustom URL Schemeに写真投げる場合は、縦横それぞれ612px以上（！）必要 http://t.co/NsvYB3ch,http://instagram.com/developer/iphone-hooks/,,
2.56618E+17,2.566E+17,15187646,,,2012-10-12 04:49:27 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",@ajinotataki おお、わかりやすい！勉強させていただきます！,,,
2.56594E+17,,,,,2012-10-12 03:16:44 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","""cocos2d devcon at Japan""の発表資料。@ajinotatakiさんの""Use of shaders on cocos2d""が興味深いのであとで読む。 | http://t.co/ApHCAwfh",http://www.cocos2d-iphone.org/archives/2017,,
2.56046E+17,,,,,2012-10-10 14:57:58 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","紹介したライブラリの規約抵触の件、冒頭に追記させていただきました。 ""iOS6のApple製マップに，Googleマップをオーバーレイするライブラリ／フレームワーク"" #gihyojp http://t.co/NIUACEIA",http://bit.ly/P9MYh8,,
2.55107E+17,,,,,2012-10-08 00:45:34 +0000,web,cocoa constrolsに拙ライブラリ『Stats』も載せていただきました。 http://t.co/Jnw2e0Dp,http://www.cocoacontrols.com/platforms/ios/controls/stats,,
2.53886E+17,,,,,2012-10-04 15:55:27 +0000,web,1年半前に書いたObjective-Cコードのレガシー感が半端ない！,,,
2.53713E+17,,,2.53709E+17,2149061,2012-10-04 04:26:40 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @fladdict: Reading... 職人が教える！iOSアプリ開発で使いこなしたいとっておきのOSS：第6回　iOS6のApple製マップに，Google...  http://t.co/rXfdMkhC by NewsStorm http://t.co/O ...,http://gihyo.jp/dev/serial/01/ios_oss/0006,,
2.53694E+17,,,,,2012-10-04 03:13:37 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",ひさびさにgihyo.jpの記事書きました！ 『第6回　iOS6のApple製マップに，Googleマップをオーバーレイするライブラリ／フレームワーク』 #gihyojp http://t.co/NIUACEIA,http://bit.ly/P9MYh8,,
2.53639E+17,,,,,2012-10-03 23:34:45 +0000,web,先週しこしことブログに貼ったAmazonのアフィリエイトから初めて売れた！紹介料26円！サイコロ給で6でるより嬉しいかも（すいません） http://t.co/YTr5nmY2,http://d.hatena.ne.jp/shu223/20120927/1348750212,,
2.53635E+17,,,,,2012-10-03 23:19:06 +0000,web,「早起きして横浜のスタバでハッカソンする俺イケてる！」と思いながら横浜のスタバでひとりハッカソンしております。,,,
2.5338E+17,,,,,2012-10-03 06:25:11 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",画期的！ | NSNull のインスタンスは nil として振舞ってくれると嬉しいなって - 24/7 twenty-four seven (id:KishikawaKatsumi / @k_katsumi) http://t.co/clU91NEG,http://d.hatena.ne.jp/KishikawaKatsumi/20110505/1304598102,,
2.53083E+17,,,2.53074E+17,2149061,2012-10-02 10:44:28 +0000,"<a href=""http://itunes.apple.com/jp/app/favotterviewer/id367487618?mt=8"" rel=""nofollow"">favotterviewer</a>",RT @fladdict: アプリのローカライズに関する公開リポート読了。要約すると、やれるならローカライズやっとけ。対応すると20%〜120%ぐらい増。米英日中韓は、ネイティブ言語に対応しないと誰も買わない。他は英語だけでなんとかなる。ローカライズ対応は、売り上げよりダ ...,,,
2.52576E+17,,,,,2012-10-01 01:11:15 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Xcode 4 で Company/Organization をプロジェクト毎に変える方法 | Cocoaの日々情報局 http://t.co/tjYqHUMJ,http://cocoadays-info.blogspot.com/2012/05/xcode-4-companyorganization.html?spref=tw,,
2.51865E+17,,,2.51843E+17,100994526,2012-09-29 02:04:04 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @umekun123: iOS 6 新機能のサンプルコード／ライブラリのまとめ22個 - Over&amp;Out その後 (id:shu223) http://t.co/diyxOVpO 素晴らしいまとめを発見したぞ。やったね。,http://d.hatena.ne.jp/shu223/20120923/1348355900,,
2.51546E+17,,,,,2012-09-28 04:56:41 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","""iOS アプリを Androidアプリへ変換するツール - Itoa Project | Cocoaの日々情報局"" http://t.co/flQzn1HK",http://cocoadays-info.blogspot.com/2012/01/ios-android-itoa-project.html,,
2.51522E+17,,,,,2012-09-28 03:21:18 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","「OCLintではそれに加えて、複雑さの検出（ネストの深さとか）や長すぎるメソッド名のけ検出、多すぎる引数、冗長な If文の指摘などを行ってくれる」 | lint の Objective-C版 - OCLint"" http://t.co/ftqIDA6K",http://cocoadays-info.blogspot.com/2012/02/lint-objective-c-oclint.html?spref=tw,,
2.50748E+17,,,,,2012-09-26 00:06:31 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",あ、逆だった。UI的に上側タップが多いので。 RT @shu223: タップしやすい下側はクリック報酬型のnend、タップしにくい上側はインプレッション重視でiAd。 RT @shu223: 『i聖徳太子』のiPhone5対応で、広告２コ置きという禁断の果実に手を出してみました。,,,
2.50743E+17,,,,,2012-09-25 23:46:18 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",タップしやすい下側はクリック報酬型のnend、タップしにくい上側はインプレッション重視でiAd。 RT @shu223: 『i聖徳太子』のiPhone5対応で、広告２コ置きという禁断の果実に手を出してみました。 http://t.co/mkFg6T0i,http://itunes.apple.com/jp/app/id427142794?mt=8,,
2.50736E+17,,,,,2012-09-25 23:18:46 +0000,web,『i聖徳太子』のiPhone5対応で、広告２コ置きという禁断の果実に手を出してみました。 http://t.co/mkFg6T0i,http://itunes.apple.com/jp/app/id427142794?mt=8,,
2.50729E+17,,,2.50574E+17,54609735,2012-09-25 22:50:35 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @daisuke7: こりゃ凄い！まずここ観るだけでも色々解決するかも！ : [iOS6][Objective-C][ライブラリ]iOS 6 新機能のサンプルコード／ライブラリのまとめ22個 http://t.co/15YE9ycE #fb,http://bit.ly/QRJ74j,,
2.50728E+17,,,2.50608E+17,605592544,2012-09-25 22:48:20 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @TERA_APPs: 【無料】これは爽快！超ハマる！指一本でバサバサ敵をなぎ倒せ！『タップ忍者』 - http://t.co/XtPVI8Bd #アプリ #iphoneアプリ #appjp #appstore  #iPhoneAppJP,http://tinyurl.com/cxsms2z,,
2.50727E+17,2.50666E+17,132919167,,,2012-09-25 22:43:01 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",@lewkiw ご愛顧どうもありがとうございました。アプリ内で告知する機能がなかったので、App Store、KOFすれちがいバトルのサイトでの告知を行っておりました。,,,
2.50554E+17,,,,,2012-09-25 11:13:13 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",OREPONでクーポン出して売れて感じたこと http://t.co/35iKgpPT,http://log.deconcepter.jp/2012/09/orepon_sold/,,
2.50549E+17,,,2.50253E+17,86981284,2012-09-25 10:53:56 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @s_0samu: これは嬉しい・・・！＞iOS 6 新機能のサンプルコード／ライブラリのまとめ22個 - Over&amp;Out その後 (id:shu223) http://t.co/FejAx5K9,http://d.hatena.ne.jp/shu223/20120923/1348355900,,
2.50549E+17,,,2.50452E+17,248889409,2012-09-25 10:53:40 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @fakestarbaby: スゲー！よくまとめたな、コレ。良記事の予感するし、後でじっくり読まないと。｜iOS 6 新機能のサンプルコード／ライブラリのまとめ22個 - Over&amp;Out その後 (id:shu223) http://t.co/3aZyzvET,http://d.hatena.ne.jp/shu223/touch/20120923/1348355900,,
2.50549E+17,,,2.50468E+17,215811606,2012-09-25 10:53:27 +0000,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",RT @questbeat: 素晴らしすぎるまとめだ！ / iOS 6 新機能のサンプルコード／ライブラリのまとめ22個 http://t.co/UCHJpDPv,http://d.hatena.ne.jp/shu223/20120923/1348355900,,
2.50223E+17,2.50034E+17,53019308,,,2012-09-24 13:18:45 +0000,web,@mineneko 調べてみたら「査定なしの一律価格」なんですね。4000円はあなどれない。でももうsoftbankではなくなってしまいました。。,,,
2.50222E+17,,,,,2012-09-24 13:15:11 +0000,web,シェアしたくなる、という観点だと、iOS6マップの置き換えの件を一番上にもってくるべきだったのかも。見た目の変化が大きいCollectionViewを上にしちゃったわけだけど。 http://t.co/43e9g5cq,http://d.hatena.ne.jp/shu223/20120923/1348355900,,
2.50214E+17,,,,,2012-09-24 12:43:23 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ホットエントリー入りを狙って土曜に徹夜して調べて書いたんだけど、そこまで行かなかったなー・・・ ""iOS 6 新機能のサンプルコード／ライブラリのまとめ"" http://t.co/43e9g5cq",http://d.hatena.ne.jp/shu223/20120923/1348355900,,
